antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'FTI_measured_normal'}),"frozenset({'TT4_measured_normal', 'Outlier_label'})",0.4098360655737705,0.32786885245901637,0.2786885245901639,0.6799999999999999,2.074,1.0,0.1443160440741736,2.1004098360655736,0.8774509803921569,0.6071428571428572,0.5239024390243902,0.7649999999999999
frozenset({'TT4_measured_normal'}),"frozenset({'FTI_measured_normal', 'Outlier_label'})",0.45081967213114754,0.3114754098360656,0.2786885245901639,0.6181818181818182,1.9846889952153108,1.0,0.13826928245095402,1.80327868852459,0.9034240561896398,0.5762711864406778,0.44545454545454544,0.7564593301435406
frozenset({'FTI_measured_normal'}),"frozenset({'Outlier_label', 'T3_measured_normal'})",0.4098360655737705,0.3155737704918033,0.21311475409836064,0.5199999999999999,1.6477922077922074,1.0,0.08378124160171993,1.4258879781420761,0.6661324786324784,0.4159999999999999,0.2986826347305388,0.5976623376623376
frozenset({'T3_measured_normal'}),"frozenset({'TT4_measured_normal', 'Outlier_label'})",0.4344262295081967,0.32786885245901637,0.22131147540983606,0.5094339622641509,1.5537735849056604,1.0,0.07887664606288633,1.3701134930643128,0.6301663982823403,0.4090909090909091,0.27013345605154165,0.5922169811320754
frozenset({'T3_measured_low'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",0.36885245901639346,0.5286885245901639,0.2459016393442623,0.6666666666666666,1.2609819121447028,1.0,0.05089357699543132,1.4139344262295082,0.32792207792207784,0.3773584905660378,0.29275362318840575,0.5658914728682171
"frozenset({'T3_measured_low', 'T4U_measured_normal'})",frozenset({'Outlier_label'}),0.29098360655737704,0.6721311475409836,0.2459016393442623,0.8450704225352113,1.2572998969426314,1.0,0.0503224939532384,2.1162444113263783,0.2886319845857419,0.34285714285714286,0.5274647887323943,0.6054620405358984
"frozenset({'T3_measured', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'TT4_measured_bin', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'FTI_measured', 'Outlier_label'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'FTI_measured', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'Outlier_label', 'T4U_measured'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'T3_measured_bin', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'T4U_measured_bin', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'TT4_measured', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'TT4_measured', 'Outlier_label'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'T4U_measured', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'FTI_measured_bin', 'TSH_high'})",frozenset({'Outlier_label'}),0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'T3_measured', 'Outlier_label'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
frozenset({'TSH_high'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",0.23770491803278687,0.6721311475409836,0.20081967213114754,0.8448275862068966,1.2569386038687973,1.0,0.04105079279763507,2.112932604735884,0.2681588764538075,0.28323699421965315,0.5267241379310346,0.5718040370058873
"frozenset({'TT4_measured_normal', 'T3_measured_normal'})",frozenset({'Outlier_label'}),0.26229508196721313,0.6721311475409836,0.22131147540983606,0.8437499999999999,1.2553353658536583,1.0,0.045014780972856744,2.0983606557377037,0.27572016460905346,0.3103448275862069,0.5234374999999997,0.5865091463414633
frozenset({'FTI_measured_normal'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",0.4098360655737705,0.5286885245901639,0.26229508196721313,0.64,1.2105426356589148,1.0,0.04561945713517873,1.3091985428051003,0.2947048611111112,0.3878787878787879,0.23617391304347832,0.568062015503876
"frozenset({'FTI_measured_normal', 'T3_measured_normal'})",frozenset({'Outlier_label'}),0.26229508196721313,0.6721311475409836,0.21311475409836064,0.8124999999999999,1.208841463414634,1.0,0.036818059661381325,1.7486338797814198,0.23418803418803408,0.29545454545454547,0.4281249999999997,0.5647865853658536
"frozenset({'T3_measured_low', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'T3_measured_low', 'T4U_measured'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'T3_measured_low', 'TT4_measured'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'TT4_measured', 'Outlier_label'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'T3_measured', 'Outlier_label'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'T3_measured', 'T3_measured_low'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'Outlier_label', 'T4U_measured'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'FTI_measured_bin', 'T3_measured_low'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'T3_measured_low', 'T4U_measured_bin'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'FTI_measured', 'T3_measured_low'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'T3_measured_bin', 'T3_measured_low'})",frozenset({'Outlier_label'}),0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
frozenset({'T3_measured_low'}),"frozenset({'FTI_measured', 'Outlier_label'})",0.36885245901639346,0.6721311475409836,0.29918032786885246,0.8111111111111111,1.2067750677506777,1.0,0.0512631013168503,1.7357762777242047,0.2714819427148194,0.4033149171270719,0.423888888888889,0.6281165311653116
"frozenset({'FTI_measured_normal', 'T4U_measured_normal'})",frozenset({'Outlier_label'}),0.3237704918032787,0.6721311475409836,0.26229508196721313,0.810126582278481,1.2053102809509109,1.0,0.044678849771566775,1.7267759562841531,0.25189393939393934,0.3575418994413408,0.4208860759493671,0.6001852423587527
"frozenset({'FTI_measured_normal', 'TT4_measured_normal'})",frozenset({'Outlier_label'}),0.3483606557377049,0.6721311475409836,0.2786885245901639,0.7999999999999999,1.1902439024390243,1.0,0.044544477291050794,1.6393442622950816,0.24528301886792453,0.3756906077348066,0.38999999999999985,0.6073170731707317
"frozenset({'TSH_very_high', 'T4U_measured_normal'})",frozenset({'Outlier_label'}),0.3237704918032787,0.6721311475409836,0.2581967213114754,0.7974683544303797,1.1864773078110527,1.0,0.040580489115829066,1.6188524590163929,0.23241943241943233,0.35,0.38227848101265804,0.5908073479468972
"frozenset({'T3_measured_normal', 'T4U_measured_normal'})",frozenset({'Outlier_label'}),0.32786885245901637,0.6721311475409836,0.2581967213114754,0.7875000000000001,1.1716463414634148,1.0,0.037825853265251314,1.5429122468659602,0.21796360820751082,0.34806629834254144,0.3518750000000003,0.5858231707317074
"frozenset({'T3_measured', 'TSH_very_high'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'TT4_measured', 'TSH_very_high'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'TSH_very_high', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'TT4_measured', 'Outlier_label'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'Outlier_label', 'T4U_measured'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'T3_measured_bin', 'TSH_very_high'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'FTI_measured', 'Outlier_label'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'FTI_measured', 'TSH_very_high'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'TSH_very_high', 'T4U_measured_bin'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'FTI_measured_bin', 'TSH_very_high'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
"frozenset({'TSH_very_high', 'T4U_measured'})",frozenset({'Outlier_label'}),0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TSH_very_high'}),"frozenset({'T3_measured', 'Outlier_label'})",0.4426229508196721,0.6721311475409836,0.3442622950819672,0.7777777777777778,1.1571815718157181,1.0,0.04676162321956462,1.475409836065574,0.2436974789915966,0.4468085106382979,0.3222222222222223,0.6449864498644986
frozenset({'TT4_measured_normal'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",0.45081967213114754,0.5286885245901639,0.27459016393442626,0.6090909090909091,1.152078928823115,1.0,0.03624697661918844,1.2056805184902786,0.2403653374916465,0.38953488372093026,0.1705928853754942,0.5642353770260747
"frozenset({'Age_senior', 'T4U_measured_normal'})",frozenset({'Outlier_label'}),0.3114754098360656,0.6721311475409836,0.23770491803278687,0.763157894736842,1.1354300385109113,1.0,0.028352593388873942,1.3843351548269578,0.17323481116584558,0.31868131868131866,0.2776315789473683,0.5584082156611039
frozenset({'FTI_measured_normal'}),frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'TT4_measured', 'Outlier_label'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'T4U_measured', 'Outlier_label'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_normal', 'FTI_measured'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'FTI_measured', 'Outlier_label'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'T3_measured', 'Outlier_label'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'T3_measured_bin', 'FTI_measured_normal'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_normal', 'TT4_measured'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_normal', 'T4U_measured'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_normal', 'T3_measured'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_normal', 'T4U_measured_bin'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_bin', 'FTI_measured_normal'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'FTI_measured_normal'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
"frozenset({'FTI_measured_normal', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),0.4098360655737705,0.6721311475409836,0.3114754098360656,0.76,1.1307317073170733,1.0,0.036011824778285406,1.3661202185792352,0.195906432748538,0.40425531914893625,0.26800000000000007,0.6117073170731707
frozenset({'T3_measured_normal'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",0.4344262295081967,0.5286885245901639,0.2581967213114754,0.5943396226415095,1.1241772707327777,1.0,0.028520558989518968,1.1618375905451777,0.19530710835058673,0.36627906976744184,0.1392945036915507,0.5413558578323827
"frozenset({'TT4_measured_normal', 'T4U_measured_normal'})",frozenset({'Outlier_label'}),0.36475409836065575,0.6721311475409836,0.27459016393442626,0.752808988764045,1.1200328857221158,1.0,0.029427573233001908,1.326378539493294,0.16870486278286004,0.36021505376344093,0.24606741573033733,0.5806727870649494
frozenset({'TSH_very_high'}),"frozenset({'Outlier_label', 'T4U_measured_normal'})",0.4426229508196721,0.5286885245901639,0.2581967213114754,0.5833333333333334,1.103359173126615,1.0,0.024187046492878284,1.1311475409836067,0.16806722689075648,0.36206896551724144,0.11594202898550737,0.5358527131782946
frozenset({'TT4_measured_normal'}),"frozenset({'FTI_measured_bin', 'Outlier_label'})",0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
frozenset({'TT4_measured_normal'}),"frozenset({'T3_measured_bin', 'Outlier_label'})",0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
frozenset({'TT4_measured_normal'}),frozenset({'Outlier_label'}),0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
"frozenset({'T3_measured_bin', 'TT4_measured_normal'})",frozenset({'Outlier_label'}),0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
frozenset({'TT4_measured_normal'}),"frozenset({'Outlier_label', 'TT4_measured_bin'})",0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
frozenset({'TT4_measured_normal'}),"frozenset({'FTI_measured', 'Outlier_label'})",0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
"frozenset({'FTI_measured', 'TT4_measured_normal'})",frozenset({'Outlier_label'}),0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
"frozenset({'TT4_measured_normal', 'TT4_measured_bin'})",frozenset({'Outlier_label'}),0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
frozenset({'TT4_measured_normal'}),"frozenset({'Outlier_label', 'T4U_measured_bin'})",0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
"frozenset({'TT4_measured_normal', 'TT4_measured'})",frozenset({'Outlier_label'}),0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
frozenset({'TT4_measured_normal'}),"frozenset({'T3_measured', 'Outlier_label'})",0.45081967213114754,0.6721311475409836,0.32786885245901637,0.7272727272727272,1.082039911308204,1.0,0.02485890889545822,1.2021857923497266,0.13805970149253738,0.4123711340206185,0.168181818181818,0.6075388026607538
